location_id,store_id,store_name,category,sub_category,floor,state_id,country_id,district_id,neighborhood_id,parent_company,latitude,longitude,contact_number,created_at,modified_at,is_deleted,weekly_footfall,Age Range,Customer Type,Ethnicity,Gender Distribution
14082,100302,The Nail Spa,Accessories,Jewlleries,Tunisia Court,2,220,27,,Grooming Company,25.04280226,55.11795037,+971 4 3685070,54:25.4,54:25.4,0,4000,15-50 years,Specific customer type not available for this store.,"Diverse (Emirati, South Asian, Western, Arab, Southeast Asian)",Balanced
14082,100303,Mirrors Beauty Lounge,Accessories,Jewlleries,Persia Court,2,220,27,,,25.04552405,55.11921053,04 576 6288,54:25.4,54:25.4,0,3500,25-65 years,Specific customer type not available for this store.,"Diverse (Emirati, South Asian, Western, Arab, Southeast Asian)",Balanced
14082,100304,La Senza,Clothes,Lingerie,Egypt Court,2,220,27,,La Senza Corporation,25.04446022,55.12048251,+971 4 368 5238,57:38.3,57:38.3,0,4000,25-65 years,Specific customer type not available for this store.,"Diverse (Emirati, South Asian, Western, Arab, Southeast Asian)",Balanced
14082,100305,Jockey,Clothes,Lingerie,Egypt Court,2,220,27,,Jockey International,25.0440739,55.11943415,45547432,57:38.3,57:38.3,0,3500,25-65 years,Specific customer type not available for this store.,"Diverse (Emirati, South Asian, Western, Arab, Southeast Asian)",Balanced
14082,100306,Discover Stylish Lingerie at La Vie En Rose in Ibn Battuta Mall,Clothes,Lingerie,India Court,2,220,27,,Boutique La Vie en Rose Inc,25.0458328,55.1197217,+971 529093230,57:38.3,57:38.3,0,4000,18-50 years,Specific customer type not available for this store.,"Diverse (Emirati, South Asian, Western, Arab, Southeast Asian)",Balanced
14082,100307,Calzedonia Dubai,Clothes,Lingerie,India Court,2,220,27,,Calzedonia Group,25.0458622,55.119263,+971 4 584 4633,57:38.3,57:38.3,0,3500,25-50 years,Specific customer type not available for this store.,"Diverse (Emirati, South Asian, Western, Arab, Southeast Asian)",Balanced
14082,100308,Yateem Optics,Optician,Sunglasses,India Court,2,220,27,,"Yateem Group,",25.04633936,55.12060165,+971 4 421 0789,04:17.5,04:17.5,0,3500,10-35 years,Specific customer type not available for this store.,"Diverse (Emirati, South Asian, Western, Arab, Southeast Asian)",Balanced
14082,100309,Magrabi Optical,Optician,Sunglasses,China Court,2,220,27,,"Magrabi Retail,",25.0467131,55.1221027,+971 4 368 5683,04:17.5,04:17.0,0,4000,18-45 years,High-income customers purchasing premium optical solutions.,"Diverse (Emirati, South Asian, Western, Arab, Southeast Asian)",Balanced
14082,100310,Al Jaber Optical,Optician,Sunglasses,Tunisia Court,2,220,27,,Al Jaber Group,25.04244558,55.11806103,+971 4 882 3750,04:17.5,04:17.5,0,3500,25-65 years,Specific customer type not available for this store.,"Diverse (Emirati, South Asian, Western, Arab, Southeast Asian)",Balanced
14082,100311,Vision Express,Optician,Sunglasses,Egypt Court,2,220,27,,GrandVision,25.0445048,55.1177197,+971 4 419 0643,04:17.5,04:17.5,0,4000,18-50 years,Professionals and families seeking functional and stylish eyewear.,"Diverse (Emirati, South Asian, Western, Arab, Southeast Asian)",Balanced
14082,100312,Lenskart Dubai,Optician,Sunglasses,Egypt Court,2,220,27,,Lenskart Solutions Pvt. Ltd,25.04478618,55.11927752,44580832,04:17.5,04:17.5,0,3500,25-65 years,Specific customer type not available for this store.,"Diverse (Emirati, South Asian, Western, Arab, Southeast Asian)",Balanced
14082,100313,Eyewa Dubai,Optician,Sunglasses,Persia Court,2,220,27,,"Eyewa LLC,",25.0440837,55.1172055,04 247 2979,04:17.5,04:17.5,0,3000,15-50 years,Specific customer type not available for this store.,"Diverse (Emirati, South Asian, Western, Arab, Southeast Asian)",Balanced
14082,100314,Upgrade Your Vision with Rivoli EyeZone at Ibn Battuta Mall,Optician,Sunglasses,India Court,2,220,27,,"Rivoli Group,",25.0445579,55.1177167,+971 48826373,04:17.5,04:17.5,0,4000,25-65 years,Specific customer type not available for this store.,"Diverse (Emirati, South Asian, Western, Arab, Southeast Asian)",Balanced
14082,100315,Dubai Optical Co. LLC,Optician,Sunglasses,Persia Court,2,220,27,,benchmark,25.04692494,55.12075307,+971 4 368 5539,04:17.5,04:17.5,0,3500,25-65 years,Specific customer type not available for this store.,"Diverse (Emirati, South Asian, Western, Arab, Southeast Asian)",Balanced
14082,100316,Just Optics,Optician,Sunglasses,Egypt Court,2,220,27,,,25.04367,55.11851731,+971 4 368 5523,04:17.5,04:17.5,0,3000,25-65 years,Specific customer type not available for this store.,"Diverse (Emirati, South Asian, Western, Arab, Southeast Asian)",Balanced
14082,100317,Frame Optics,Optician,Sunglasses,Egypt Court,2,220,27,,,25.04418566,55.1185463,45299891,04:17.5,04:17.5,0,3000,18-50 years,Specific customer type not available for this store.,"Diverse (Emirati, South Asian, Western, Arab, Southeast Asian)",Balanced
